Date,DMA,Display_Impressions,Display_Clicks,Display_Spend,Gyms_Per_Sq_Mile,Weather_Condition,Gym_Memberships_Sold,Revenue,spend_up
2023-08-30,"Chicago, IL",41714,523,777.07,3.26,Rainy,41,2714.17,control
2023-08-31,"Chicago, IL",47124,411,696.48,3.26,Sunny,40,2662.92,control
2023-09-01,"Chicago, IL",55902,712,1104.74,3.26,Rainy,43,2845.69,control
2023-09-02,"Chicago, IL",52010,318,347.36,3.26,Rainy,47,3056.66,control
2023-09-03,"Chicago, IL",51164,721,1428.31,3.26,Sunny,57,3737.69,control
2023-09-04,"Chicago, IL",48819,474,679.36,3.26,Rainy,54,3559.73,control
2023-09-05,"Chicago, IL",39811,471,815.42,3.26,Rainy,47,3099.12,control
2023-09-06,"Chicago, IL",39447,332,503.15,3.26,Sunny,44,2899.19,control
2023-09-07,"Chicago, IL",47188,488,678.5,3.26,Sunny,39,2565.72,control
2023-09-08,"Chicago, IL",57805,817,1460.19,3.26,Snowy,45,2925.76,control
2023-09-09,"Chicago, IL",48627,292,444.24,3.26,Cloudy,46,3004.5,control
2023-09-10,"Chicago, IL",54627,735,1078.28,3.26,Snowy,58,3789.59,control
2023-09-11,"Chicago, IL",49883,333,487.6,3.26,Sunny,54,3533.35,control
2023-09-12,"Chicago, IL",41705,216,406.11,3.26,Rainy,46,3054.54,control
2023-09-13,"Chicago, IL",46927,699,1201.61,3.26,Rainy,43,2846.36,control
2023-09-14,"Chicago, IL",59473,458,817.27,3.26,Sunny,41,2713.43,control
2023-09-15,"Chicago, IL",51111,300,508.36,3.26,Sunny,45,2955.4,control
2023-09-16,"Chicago, IL",49980,356,568.7,3.26,Sunny,46,2991.83,control
2023-09-17,"Chicago, IL",47808,673,871.17,3.26,Cloudy,57,3735.17,control
2023-09-18,"Chicago, IL",43172,273,418.75,3.26,Sunny,57,3762.96,control
2023-09-19,"Chicago, IL",58163,828,1418.35,3.26,Cloudy,46,3048.7,control
2023-09-20,"Chicago, IL",52529,626,1002.74,3.26,Sunny,41,2705.26,control
2023-09-21,"Chicago, IL",39890,428,534.63,3.26,Rainy,42,2752.52,control
2023-09-22,"Chicago, IL",53012,450,540.69,3.26,Cloudy,43,2807.82,control
2023-09-23,"Chicago, IL",45088,628,800.93,3.26,Sunny,47,3062.88,control
2023-09-24,"Chicago, IL",49308,669,919.03,3.26,Sunny,57,3746.34,control
2023-09-25,"Chicago, IL",46552,442,588.14,3.26,Snowy,57,3724.67,control
2023-09-26,"Chicago, IL",57714,423,642.48,3.26,Rainy,45,2950.79,control
2023-09-27,"Chicago, IL",50634,329,487.79,3.26,Sunny,42,2789.7,control
2023-09-28,"Chicago, IL",50497,450,650.76,3.26,Snowy,42,2738.29,control
2023-09-29,"Chicago, IL",61360,583,1067.96,3.26,Sunny,41,2681.28,control
2023-09-30,"Chicago, IL",43821,612,1201.88,3.26,Snowy,48,3131.89,control
2023-10-01,"Chicago, IL",43086,529,876.71,3.26,Sunny,60,3921.91,control
2023-10-02,"Chicago, IL",53044,578,1126.93,3.26,Sunny,57,3757.54,control
2023-10-03,"Chicago, IL",53769,675,991.85,3.26,Cloudy,47,3090.41,control
2023-10-04,"Chicago, IL",43145,576,998.27,3.26,Rainy,43,2851.84,control
2023-10-05,"Chicago, IL",49957,672,1327.49,3.26,Cloudy,41,2678.47,control
2023-10-06,"Chicago, IL",51443,755,872.5,3.26,Cloudy,45,2940.58,control
2023-10-07,"Chicago, IL",49104,599,1170.55,3.26,Cloudy,49,3210.76,control
2023-10-08,"Chicago, IL",42373,612,658.12,3.26,Sunny,58,3772.26,control
2023-10-09,"Chicago, IL",55336,399,740.56,3.26,Cloudy,56,3660.2,control
2023-10-10,"Chicago, IL",53474,724,1047.78,3.26,Snowy,47,3063.44,control
2023-10-11,"Chicago, IL",55633,329,335.71,3.26,Sunny,44,2871.48,control
2023-10-12,"Chicago, IL",49166,498,955.4,3.26,Rainy,41,2675.03,control
2023-10-13,"Chicago, IL",41761,369,398.79,3.26,Sunny,44,2883.49,control
2023-10-14,"Chicago, IL",51779,314,586.55,3.26,Sunny,49,3248.33,control
2023-10-15,"Chicago, IL",48970,287,344.29,3.26,Cloudy,57,3747.16,control
2023-10-16,"Chicago, IL",57028,699,1312.04,3.26,Cloudy,55,3597.99,control
2023-10-17,"Chicago, IL",51984,751,1173.44,3.26,Rainy,45,2974.83,control
2023-10-18,"Chicago, IL",49700,298,298.56,3.26,Cloudy,41,2708.89,control
2023-10-19,"Chicago, IL",53666,285,417.36,3.26,Sunny,41,2685.57,control
2023-10-20,"Chicago, IL",41802,385,717.11,3.26,Sunny,41,2729.88,control
2023-10-21,"Chicago, IL",56442,817,843.91,3.26,Rainy,50,3275.76,control
2023-10-22,"Chicago, IL",46569,310,502.28,3.26,Sunny,59,3888.17,control
2023-10-23,"Chicago, IL",39892,300,565.03,3.26,Rainy,56,3675.09,control
2023-10-24,"Chicago, IL",54849,816,1194.72,3.26,Cloudy,44,2909.38,control
2023-10-25,"Chicago, IL",46603,507,893.21,3.26,Sunny,44,2882.66,control
2023-10-26,"Chicago, IL",40167,335,630.55,3.26,Cloudy,40,2630.39,control
2023-10-27,"Chicago, IL",58429,550,979.81,3.26,Sunny,41,2686.41,control
2023-10-28,"Chicago, IL",47297,460,670.49,3.26,Sunny,49,3238.23,control
2023-10-29,"Chicago, IL",52502,610,775.83,3.26,Rainy,57,3734.32,control
2023-10-30,"Chicago, IL",52103,499,556.07,3.26,Cloudy,55,3602.01,control
2023-10-31,"Chicago, IL",49688,297,506.31,3.26,Sunny,44,2897.44,control
2023-11-01,"Chicago, IL",50365,732,1050.41,3.26,Sunny,43,2818.12,control
2023-11-02,"Chicago, IL",50907,587,901.24,3.26,Sunny,39,2554.93,control
2023-11-03,"Chicago, IL",49811,546,791.61,3.26,Sunny,43,2818.93,control
2023-11-04,"Chicago, IL",45136,402,732.24,3.26,Sunny,47,3061.27,control
2023-11-05,"Chicago, IL",38805,227,366.42,3.26,Sunny,57,3753.77,control
2023-11-06,"Chicago, IL",61049,808,867.22,3.26,Cloudy,54,3538.97,control
2023-11-07,"Chicago, IL",52419,576,622.39,3.26,Sunny,45,2928.38,control
2023-11-08,"Chicago, IL",51306,281,366.51,3.26,Rainy,43,2803.07,control
2023-11-09,"Chicago, IL",59277,378,403.94,3.26,Sunny,42,2790.54,control
2023-11-10,"Chicago, IL",66783,685,1181.78,3.26,Cloudy,43,2845.68,control
2023-11-11,"Chicago, IL",52891,548,721.41,3.26,Rainy,49,3245.17,control
2023-11-12,"Chicago, IL",53173,317,594.13,3.26,Cloudy,59,3879.29,control
2023-11-13,"Chicago, IL",55810,651,719.85,3.26,Cloudy,54,3518.17,control
2023-11-14,"Chicago, IL",50268,325,357.74,3.26,Cloudy,48,3120.75,control
2023-11-15,"Chicago, IL",53072,438,685.51,3.26,Cloudy,42,2792.58,control
2023-11-16,"Chicago, IL",52805,336,576.65,3.26,Cloudy,41,2694.94,control
2023-11-17,"Chicago, IL",50299,656,806.57,3.26,Sunny,45,2951.17,control
2023-11-18,"Chicago, IL",46816,473,528.24,3.26,Sunny,46,3003.73,control
2023-11-19,"Chicago, IL",56000,365,388.62,3.26,Sunny,58,3771.3,control
2023-11-20,"Chicago, IL",42718,304,595.53,3.26,Sunny,56,3676.98,control
2023-11-21,"Chicago, IL",53596,612,931.6,3.26,Sunny,47,3061.53,control
2023-11-22,"Chicago, IL",51337,756,1296.44,3.26,Snowy,42,2758.32,control
2023-11-23,"Chicago, IL",50566,722,769.92,3.26,Cloudy,40,2604.99,control
2023-11-24,"Chicago, IL",51207,668,919.69,3.26,Sunny,44,2867.15,control
2023-11-25,"Chicago, IL",43435,342,369.48,3.26,Cloudy,48,3167.13,control
2023-11-26,"Chicago, IL",61048,762,880.86,3.26,Sunny,54,3573.02,control
2023-11-27,"Chicago, IL",42887,478,479.95,3.26,Sunny,56,3651.65,control
2023-11-28,"Chicago, IL",45289,314,462.84,3.26,Cloudy,46,3042.98,control
2023-11-29,"Chicago, IL",46891,455,900.92,3.26,Sunny,41,2706.28,control
2023-11-30,"Chicago, IL",46537,605,1089.71,3.26,Sunny,41,2728.06,control
2023-12-01,"Chicago, IL",51027,360,489.31,3.26,Sunny,41,2697.72,control
2023-12-02,"Chicago, IL",50753,308,544.39,3.26,Sunny,49,3221.31,control
2023-12-03,"Chicago, IL",49242,285,516.5,3.26,Cloudy,56,3698.1,control
2023-12-04,"Chicago, IL",44474,437,520.82,3.26,Rainy,57,3749.82,control
2023-12-05,"Chicago, IL",59186,566,1071.59,3.26,Sunny,43,2831.94,control
2023-12-06,"Chicago, IL",46824,695,963.53,3.26,Cloudy,44,2924.95,control
2023-12-07,"Chicago, IL",44803,645,716.54,3.26,Sunny,41,2674.64,control
2023-12-08,"Chicago, IL",47966,594,695.16,3.26,Cloudy,42,2751.47,control
2023-12-09,"Chicago, IL",50629,289,500.31,3.26,Snowy,50,3282.08,control
2023-12-10,"Chicago, IL",50154,564,828.82,3.26,Sunny,58,3820.35,control
2023-12-11,"Chicago, IL",53829,603,1070.77,3.26,Rainy,55,3613.5,control
2023-12-12,"Chicago, IL",44746,368,599.28,3.26,Sunny,44,2896.9,control
2023-12-13,"Chicago, IL",49310,461,540.07,3.26,Cloudy,41,2713.09,control
2023-12-14,"Chicago, IL",49379,499,951.28,3.26,Cloudy,42,2789.45,control
2023-12-15,"Chicago, IL",48086,556,730.74,3.26,Sunny,44,2897.73,control
2023-12-16,"Chicago, IL",44012,335,449.6,3.26,Sunny,48,3129.76,control
2023-12-17,"Chicago, IL",56145,542,683.39,3.26,Snowy,56,3661.14,control
2023-12-18,"Chicago, IL",53953,508,993.85,3.26,Rainy,56,3646.48,control
2023-12-19,"Chicago, IL",53405,641,944.01,3.26,Snowy,47,3116.23,control
2023-12-20,"Chicago, IL",43342,648,921.48,3.26,Cloudy,45,2956.26,control
2023-12-21,"Chicago, IL",49169,508,887.48,3.26,Sunny,41,2674.26,control
2023-12-22,"Chicago, IL",47833,534,644.69,3.26,Sunny,43,2850.36,control
2023-12-23,"Chicago, IL",57075,536,690.36,3.26,Cloudy,50,3274.48,control
2023-12-24,"Chicago, IL",48925,358,644.14,3.26,Sunny,58,3777.69,control
2023-12-25,"Chicago, IL",53916,768,1019.12,3.26,Sunny,54,3512.86,control
2023-12-26,"Chicago, IL",47196,438,791.69,3.26,Sunny,44,2913.45,control
2023-12-27,"Chicago, IL",48481,595,811.6,3.26,Cloudy,42,2745.0,control
2023-12-28,"Chicago, IL",48580,664,1159.83,3.26,Cloudy,40,2617.88,control
2023-12-29,"Chicago, IL",59006,317,441.55,3.26,Sunny,42,2772.94,control
2023-12-30,"Chicago, IL",51665,425,530.62,3.26,Sunny,46,3044.69,control
2023-12-31,"Chicago, IL",53552,739,984.21,3.26,Sunny,55,3609.81,control
2024-01-01,"Chicago, IL",48345,272,423.29,3.26,Rainy,84,5468.05,control
2024-01-02,"Chicago, IL",54933,279,366.72,3.26,Cloudy,68,4452.68,control
2024-01-03,"Chicago, IL",58636,674,1197.63,3.26,Cloudy,62,4073.8,control
2024-01-04,"Chicago, IL",41429,252,330.35,3.26,Cloudy,62,4034.41,control
2024-01-05,"Chicago, IL",48549,249,415.87,3.26,Sunny,62,4044.19,control
2024-01-06,"Chicago, IL",53117,531,601.42,3.26,Sunny,73,4778.98,control
2024-01-07,"Chicago, IL",45616,413,529.69,3.26,Cloudy,87,5712.85,control
2024-01-08,"Chicago, IL",43502,423,827.67,3.26,Cloudy,83,5433.25,control
2024-01-09,"Chicago, IL",50192,587,642.3,3.26,Sunny,66,4294.0,control
2024-01-10,"Chicago, IL",52179,578,751.8,3.26,Cloudy,65,4243.99,control
2024-01-11,"Chicago, IL",42490,509,594.11,3.26,Snowy,59,3839.12,control
2024-01-12,"Chicago, IL",50551,749,1393.46,3.26,Cloudy,66,4339.36,control
2024-01-13,"Chicago, IL",49819,529,764.35,3.26,Snowy,72,4723.24,control
2024-01-14,"Chicago, IL",55222,525,1017.54,3.26,Cloudy,85,5569.78,control
2024-01-15,"Chicago, IL",56105,352,566.09,3.26,Rainy,86,5647.65,control
2024-01-16,"Chicago, IL",49873,548,718.77,3.26,Rainy,65,4271.99,control
2024-01-17,"Chicago, IL",47607,393,783.72,3.26,Rainy,64,4222.45,control
2024-01-18,"Chicago, IL",59143,456,808.23,3.26,Cloudy,61,4010.74,control
2024-01-19,"Chicago, IL",62986,321,439.55,3.26,Snowy,65,4286.14,control
2024-01-20,"Chicago, IL",45211,242,425.09,3.26,Cloudy,72,4702.49,control
2024-01-21,"Chicago, IL",52953,467,783.91,3.26,Snowy,84,5509.93,control
2024-01-22,"Chicago, IL",38902,304,522.96,3.26,Sunny,85,5535.15,control
2024-01-23,"Chicago, IL",56754,732,1309.35,3.26,Sunny,71,4615.75,control
2024-01-24,"Chicago, IL",49560,574,933.08,3.26,Snowy,67,4356.97,control
2024-01-25,"Chicago, IL",57027,310,593.96,3.26,Sunny,64,4177.39,control
2024-01-26,"Chicago, IL",53897,304,376.42,3.26,Sunny,67,4408.33,control
2024-01-27,"Chicago, IL",46881,520,963.62,3.26,Rainy,74,4823.13,control
2024-01-28,"Chicago, IL",46988,573,740.82,3.26,Cloudy,87,5664.29,control
2024-01-29,"Chicago, IL",51708,673,683.04,3.26,Cloudy,85,5562.61,control
2024-01-30,"Chicago, IL",47107,514,533.5,3.26,Sunny,69,4518.26,control
2024-01-31,"Chicago, IL",49013,333,462.71,3.26,Sunny,67,4388.34,control
2024-02-01,"Chicago, IL",46131,376,382.46,3.26,Snowy,53,3486.76,control
2024-02-02,"Chicago, IL",51175,278,475.0,3.26,Sunny,52,3381.38,control
2024-02-03,"Chicago, IL",55402,740,1225.1,3.26,Sunny,62,4088.4,control
2024-02-04,"Chicago, IL",47643,279,514.87,3.26,Cloudy,71,4662.99,control
2024-02-05,"Chicago, IL",50506,522,601.12,3.26,Sunny,71,4669.42,control
2024-02-06,"Chicago, IL",45268,491,686.32,3.26,Rainy,56,3695.02,control
2024-02-07,"Chicago, IL",48861,585,876.33,3.26,Cloudy,55,3619.4,control
2024-02-08,"Chicago, IL",49776,295,337.15,3.26,Sunny,52,3405.32,control
2024-02-09,"Chicago, IL",58313,584,1078.27,3.26,Sunny,54,3554.66,control
2024-02-10,"Chicago, IL",51506,503,763.97,3.26,Sunny,57,3729.79,control
2024-02-11,"Chicago, IL",46990,681,1239.99,3.26,Rainy,75,4883.65,control
2024-02-12,"Chicago, IL",51525,598,1101.49,3.26,Cloudy,66,4323.27,control
2024-02-13,"Chicago, IL",52549,734,1141.89,3.26,Rainy,58,3770.32,control
2024-02-14,"Chicago, IL",46723,335,558.13,3.26,Snowy,51,3362.03,control
2024-02-15,"Chicago, IL",51987,518,582.96,3.26,Rainy,50,3281.5,control
2024-02-16,"Chicago, IL",45252,515,779.47,3.26,Rainy,53,3452.91,control
2024-02-17,"Chicago, IL",51237,329,549.68,3.26,Rainy,62,4035.25,control
2024-02-18,"Chicago, IL",51822,544,770.49,3.26,Cloudy,69,4499.94,control
2024-02-19,"Chicago, IL",52126,479,652.37,3.26,Sunny,70,4610.5,control
2024-02-20,"Chicago, IL",46857,248,324.42,3.26,Cloudy,57,3752.48,control
2024-02-21,"Chicago, IL",41673,377,617.13,3.26,Sunny,55,3625.27,control
2024-02-22,"Chicago, IL",43778,284,394.66,3.26,Snowy,49,3187.79,control
2024-02-23,"Chicago, IL",57048,705,1265.34,3.26,Cloudy,55,3629.01,control
2024-02-24,"Chicago, IL",46990,438,645.26,3.26,Snowy,58,3816.76,control
2024-02-25,"Chicago, IL",48810,472,568.13,3.26,Rainy,75,4926.47,control
2024-02-26,"Chicago, IL",53463,629,950.21,3.26,Rainy,66,4311.88,control
2024-02-27,"Chicago, IL",45813,681,824.35,3.26,Snowy,59,3880.27,control
2024-02-28,"Chicago, IL",52864,435,842.02,3.26,Snowy,54,3558.58,control
2024-02-29,"Chicago, IL",56068,600,660.28,3.26,Sunny,48,3170.05,control
2024-03-01,"Chicago, IL",54974,671,1237.48,3.26,Cloudy,47,3056.02,control
2024-03-02,"Chicago, IL",43102,397,423.38,3.26,Rainy,55,3611.45,control
2024-03-03,"Chicago, IL",48659,319,350.73,3.26,Sunny,62,4036.54,control
2024-03-04,"Chicago, IL",59914,343,608.79,3.26,Snowy,60,3935.46,control
2024-03-05,"Chicago, IL",57678,469,866.44,3.26,Rainy,49,3235.03,control
2024-03-06,"Chicago, IL",54879,409,672.79,3.26,Sunny,45,2967.86,control
2024-03-07,"Chicago, IL",48816,316,614.55,3.26,Rainy,44,2916.42,control
2024-03-08,"Chicago, IL",47626,615,910.74,3.26,Sunny,48,3184.24,control
2024-03-09,"Chicago, IL",54022,618,1171.6,3.26,Sunny,51,3350.94,control
2024-03-10,"Chicago, IL",54004,447,536.18,3.26,Rainy,66,4334.64,control
2024-03-11,"Chicago, IL",50915,317,538.47,3.26,Cloudy,62,4055.31,control
2024-03-12,"Chicago, IL",47216,634,841.04,3.26,Cloudy,49,3219.21,control
2024-03-13,"Chicago, IL",58226,750,1353.47,3.26,Sunny,49,3194.6,control
2024-03-14,"Chicago, IL",50453,505,770.66,3.26,Cloudy,44,2922.36,control
2024-03-15,"Chicago, IL",47045,573,1125.12,3.26,Rainy,49,3238.24,control
2024-03-16,"Chicago, IL",44018,260,272.82,3.26,Sunny,54,3549.59,control
2024-03-17,"Chicago, IL",36762,541,820.38,3.26,Rainy,64,4223.57,control
2024-03-18,"Chicago, IL",56808,602,920.89,3.26,Snowy,60,3911.57,control
2024-03-19,"Chicago, IL",43341,482,962.11,3.26,Sunny,52,3411.71,control
2024-03-20,"Chicago, IL",45370,676,757.84,3.26,Sunny,48,3175.76,control
2024-03-21,"Chicago, IL",54742,370,496.28,3.26,Sunny,43,2798.92,control
2024-03-22,"Chicago, IL",47406,576,1075.77,3.26,Sunny,49,3207.8,control
2024-03-23,"Chicago, IL",54686,724,1287.28,3.26,Sunny,52,3383.47,control
2024-03-24,"Chicago, IL",40729,412,549.81,3.26,Rainy,61,3997.65,control
2024-03-25,"Chicago, IL",45091,597,818.25,3.26,Sunny,59,3870.92,control
2024-03-26,"Chicago, IL",47913,535,823.32,3.26,Snowy,51,3367.31,control
2024-03-27,"Chicago, IL",49461,370,487.04,3.26,Sunny,49,3202.27,control
2024-03-28,"Chicago, IL",53419,594,881.5,3.26,Sunny,46,3021.03,control
2024-03-29,"Chicago, IL",52261,415,780.85,3.26,Snowy,48,3121.68,control
2024-03-30,"Chicago, IL",44470,453,872.73,3.26,Sunny,54,3545.99,control
2024-03-31,"Chicago, IL",56861,557,736.65,3.26,Sunny,63,4156.92,control
2024-04-01,"Chicago, IL",52442,643,685.5,3.26,Sunny,56,3659.23,control
2024-04-02,"Chicago, IL",48593,417,727.5,3.26,Rainy,45,2958.75,control
2024-04-03,"Chicago, IL",53216,493,813.37,3.26,Sunny,42,2791.77,control
2024-04-04,"Chicago, IL",50620,651,1261.77,3.26,Rainy,40,2632.07,control
2024-04-05,"Chicago, IL",48967,276,363.24,3.26,Cloudy,44,2874.08,control
2024-04-06,"Chicago, IL",48512,649,1256.12,3.26,Sunny,48,3181.12,control
2024-04-07,"Chicago, IL",52589,391,652.19,3.26,Sunny,57,3705.47,control
2024-04-08,"Chicago, IL",45721,615,923.58,3.26,Snowy,57,3769.75,control
2024-04-09,"Chicago, IL",48115,266,340.92,3.26,Rainy,47,3100.33,control
2024-04-10,"Chicago, IL",53346,582,634.18,3.26,Rainy,42,2732.94,control
2024-04-11,"Chicago, IL",50294,338,476.89,3.26,Cloudy,40,2626.49,control
2024-04-12,"Chicago, IL",56190,763,1088.34,3.26,Cloudy,45,2948.1,control
2024-04-13,"Chicago, IL",46937,689,1259.87,3.26,Sunny,50,3252.98,control
2024-04-14,"Chicago, IL",51463,477,644.4,3.26,Snowy,56,3645.84,control
2024-04-15,"Chicago, IL",51554,598,1113.24,3.26,Cloudy,53,3486.89,control
2024-04-16,"Chicago, IL",49306,439,702.37,3.26,Sunny,46,2991.4,control
2024-04-17,"Chicago, IL",38963,353,667.64,3.26,Rainy,41,2725.12,control
2024-04-18,"Chicago, IL",56466,635,1017.79,3.26,Rainy,40,2620.45,control
2024-04-19,"Chicago, IL",48336,518,627.03,3.26,Cloudy,44,2883.47,control
2024-04-20,"Chicago, IL",45620,327,530.92,3.26,Sunny,50,3267.14,control
2024-04-21,"Chicago, IL",56277,338,662.25,3.26,Cloudy,56,3681.55,control
2024-04-22,"Chicago, IL",45935,391,425.18,3.26,Sunny,57,3745.93,control
2024-04-23,"Chicago, IL",45972,526,657.72,3.26,Sunny,47,3072.82,control
2024-04-24,"Chicago, IL",45403,344,649.75,3.26,Rainy,41,2690.62,control
2024-04-25,"Chicago, IL",49884,443,855.56,3.26,Rainy,41,2694.46,control
2024-04-26,"Chicago, IL",59772,621,777.82,3.26,Cloudy,45,2953.27,control
2024-04-27,"Chicago, IL",55406,366,611.36,3.26,Sunny,50,3273.33,control
2024-04-28,"Chicago, IL",43601,302,577.94,3.26,Rainy,56,3703.49,control
2024-04-29,"Chicago, IL",51065,708,1269.15,3.26,Sunny,54,3539.17,control
2024-04-30,"Chicago, IL",51966,688,837.11,3.26,Cloudy,45,2972.29,control
2024-05-01,"Chicago, IL",48891,664,1064.41,3.26,Cloudy,42,2758.62,control
2024-05-02,"Chicago, IL",57890,513,586.22,3.26,Rainy,39,2559.72,control
2024-05-03,"Chicago, IL",46019,667,1207.3,3.26,Sunny,43,2836.49,control
2024-05-04,"Chicago, IL",54561,788,1167.14,3.26,Cloudy,48,3133.24,control
2024-05-05,"Chicago, IL",47817,361,637.94,3.26,Cloudy,55,3599.8,control
2024-05-06,"Chicago, IL",50301,485,968.16,3.26,Snowy,55,3630.85,control
2024-05-07,"Chicago, IL",51738,288,516.5,3.26,Cloudy,44,2895.5,control
2024-05-08,"Chicago, IL",50138,641,805.68,3.26,Rainy,42,2748.07,control
2024-05-09,"Chicago, IL",45214,352,354.22,3.26,Sunny,41,2673.33,control
2024-05-10,"Chicago, IL",48314,396,425.04,3.26,Sunny,42,2730.88,control
2024-05-11,"Chicago, IL",52905,349,493.03,3.26,Cloudy,48,3138.74,control
2024-05-12,"Chicago, IL",45913,361,583.78,3.26,Cloudy,56,3655.91,control
2024-05-13,"Chicago, IL",48897,538,984.7,3.26,Cloudy,53,3483.85,control
2024-05-14,"Chicago, IL",42268,290,514.88,3.26,Sunny,46,3015.43,control
2024-05-15,"Chicago, IL",58625,626,701.02,3.26,Rainy,45,2938.14,control
2024-05-16,"Chicago, IL",43301,505,908.7,3.26,Cloudy,40,2629.64,control
2024-05-17,"Chicago, IL",55319,622,981.51,3.26,Sunny,43,2811.95,control
2024-05-18,"Chicago, IL",53971,725,750.7,3.26,Rainy,50,3277.58,control
2024-05-19,"Chicago, IL",48671,495,779.46,3.26,Sunny,60,3911.72,control
2024-05-20,"Chicago, IL",48813,317,495.41,3.26,Cloudy,56,3681.07,control
2024-05-21,"Chicago, IL",60332,829,935.27,3.26,Cloudy,47,3089.95,control
2024-05-22,"Chicago, IL",51502,468,678.49,3.26,Cloudy,43,2829.44,control
2024-05-23,"Chicago, IL",51144,268,436.25,3.26,Rainy,41,2668.73,control
2024-05-24,"Chicago, IL",56437,436,777.48,3.26,Cloudy,44,2871.01,control
2024-05-25,"Chicago, IL",47489,540,904.22,3.26,Rainy,49,3213.34,control
2024-05-26,"Chicago, IL",38237,480,766.73,3.26,Cloudy,58,3783.67,control
2024-05-27,"Chicago, IL",50142,479,522.23,3.26,Sunny,53,3495.12,control
2024-05-28,"Chicago, IL",59078,409,493.12,3.26,Cloudy,44,2913.07,control
2024-05-29,"Chicago, IL",50751,625,1150.95,3.26,Cloudy,41,2707.96,control
2024-05-30,"Chicago, IL",49188,623,662.3,3.26,Snowy,41,2718.01,control
2024-05-31,"Chicago, IL",46091,431,793.89,3.26,Rainy,45,2925.39,control
2024-06-01,"Chicago, IL",51733,344,403.14,3.26,Sunny,46,2994.6,control
2024-06-02,"Chicago, IL",47152,489,799.73,3.26,Snowy,57,3713.58,control
2024-06-03,"Chicago, IL",54229,569,777.51,3.26,Snowy,54,3563.89,control
2024-06-04,"Chicago, IL",55378,410,682.6,3.26,Cloudy,45,2980.76,control
2024-06-05,"Chicago, IL",45608,683,1168.6,3.26,Sunny,45,2944.73,control
2024-06-06,"Chicago, IL",52434,348,481.91,3.26,Sunny,40,2661.89,control
2024-06-07,"Chicago, IL",54229,753,792.1,3.26,Sunny,42,2776.97,control
2024-06-08,"Chicago, IL",54877,677,1299.63,3.26,Snowy,49,3198.85,control
2024-06-09,"Chicago, IL",47852,527,980.62,3.26,Cloudy,56,3679.71,control
2024-06-10,"Chicago, IL",49903,387,603.54,3.26,Rainy,56,3697.86,control
2024-06-11,"Chicago, IL",55404,340,588.23,3.26,Sunny,43,2855.22,control
2024-06-12,"Chicago, IL",43923,274,501.7,3.26,Sunny,43,2836.25,control
2024-06-13,"Chicago, IL",44785,521,872.31,3.26,Sunny,41,2697.24,control
2024-06-14,"Chicago, IL",54830,451,678.08,3.26,Cloudy,42,2762.88,control
2024-06-15,"Chicago, IL",53203,304,546.91,3.26,Sunny,46,3005.01,control
2024-06-16,"Chicago, IL",51076,282,528.33,3.26,Sunny,59,3872.77,control
2024-06-17,"Chicago, IL",50901,634,1099.52,3.26,Sunny,58,3777.55,control
2024-06-18,"Chicago, IL",42671,456,746.18,3.26,Rainy,47,3058.24,control
2024-06-19,"Chicago, IL",56193,625,1028.31,3.26,Cloudy,42,2789.38,control
2024-06-20,"Chicago, IL",52415,497,772.0,3.26,Cloudy,39,2554.07,control
2024-06-21,"Chicago, IL",55107,789,1402.13,3.26,Snowy,41,2715.7,control
2024-06-22,"Chicago, IL",43170,403,596.27,3.26,Rainy,45,2976.34,control
2024-06-23,"Chicago, IL",44664,240,439.03,3.26,Sunny,58,3826.25,control
2024-06-24,"Chicago, IL",46272,435,534.61,3.26,Sunny,57,3748.87,control
2024-06-25,"Chicago, IL",40152,398,724.66,3.26,Sunny,43,2848.38,control
2024-06-26,"Chicago, IL",46267,431,597.3,3.26,Sunny,42,2760.1,control
2024-06-27,"Chicago, IL",52839,345,584.45,3.26,Rainy,41,2673.59,control
